,predicted_data,actual_data
1181,0.7343348,1
1182,0.7343348,1
1183,0.7343348,1
1184,0.7343348,1
1185,0.7343348,1
1186,0.7343348,1
1187,0.7343348,1
1188,0.7343348,1
1189,0.7343348,1
1190,0.7343348,1
1191,0.7343348,1
1192,0.7343348,1
1193,0.7343348,1
1194,0.7343348,1
1195,0.7343348,1
1196,0.7343348,1
1197,0.7343348,1
1198,0.7343348,1
1199,0.7343348,1
1200,0.7343348,1
1201,0.7343348,1
1202,0.7343348,1
1203,0.7343348,1
1204,0.7343348,1
1205,0.7343348,1
1206,0.7343348,1
1207,0.7343348,1
1208,0.7343348,1
1209,0.7343348,1
1210,0.7343348,1
1211,0.7343348,1
1212,0.7343348,1
1213,0.7343348,1
1214,0.7343348,1
1215,0.7343348,1
1216,0.7343348,1
1217,0.7343348,1
1218,0.7343348,1
1219,0.7343348,1
1220,0.7343348,1
1221,0.7343348,1
1222,0.7343348,1
1223,0.7343348,1
1224,0.7343348,1
1225,0.7343348,1
1226,0.7343348,1
1227,0.7343348,1
1228,0.7343348,1
1229,0.7343348,1
1230,0.7343348,1
1231,0.7343348,1
1232,0.7343348,1
1233,0.7343348,1
1234,0.7343348,1
1235,0.7343348,1
1236,0.7343348,1
1237,0.7343348,1
1238,0.7343348,1
1239,0.7343348,1
1240,0.7343348,1
1241,0.7343348,1
1242,0.7343348,1
1243,0.7343348,1
1244,0.7343348,1
1245,0.7343348,1
1246,0.7343348,1
1247,0.7343348,1
1248,0.7343348,1
1249,0.7343348,1
1250,0.7343348,1
1251,0.7343348,1
1252,0.7343348,1
1253,0.7343348,1
1254,0.7343348,1
1255,0.7343348,1
1256,0.7343348,1
1257,0.7343348,1
1258,0.7343348,1
1259,0.7343348,1
1260,0.7343348,1
1261,0.7343348,1
1262,0.7343348,1
1263,0.7343348,1
1264,0.7343348,1
1265,0.7343348,1
1266,0.7343348,1
1267,0.7343348,1
1268,0.7343348,1
1269,0.7343348,1
1270,0.7343348,1
1271,0.7343348,1
1272,0.7343348,1
1273,0.7343348,1
1274,0.7343348,1
1275,0.7343348,1
1276,0.7343348,1
1277,0.7343348,1
1278,0.7343348,1
1279,0.7343348,1
1280,0.7343348,1
1281,0.7343348,1
1282,0.7343348,1
1283,0.7343348,1
1284,0.7343348,1
1285,0.7343348,1
1286,0.7343348,1
1287,0.7343348,1
1288,0.7343348,1
1289,0.7343348,1
1290,0.7343348,1
1291,0.7343348,1
1292,0.7343348,1
1293,0.7343348,1
1294,0.7343348,1
1295,0.7343348,1
1296,0.7343348,1
1297,0.7343348,1
1298,0.7343348,1
1299,0.7343348,1
1300,0.7343348,1
1301,0.7343348,1
1302,0.7343348,1
1303,0.7343348,1
1304,0.7343348,1
1305,0.7343348,1
1306,0.7343348,1
1307,0.7343348,1
1308,0.7343348,1
1309,0.7343348,1
1310,0.7343348,1
1311,0.7343348,1
1312,0.7343348,1
1313,0.7343348,1
1314,0.7343348,1
1315,0.7343348,1
1316,0.7343348,1
1317,0.7343348,1
1318,0.7343348,1
1319,0.7343348,1
1320,0.7343348,1
1321,0.7343348,1
1322,0.7343348,1
1323,0.7343348,1
1324,0.7343348,1
1325,0.7343348,1
1326,0.7343348,1
1327,0.7343348,1
1328,0.7343348,1
1329,0.7343348,1
1330,0.7343348,1
1331,0.7343348,1
1332,0.7343348,1
1333,0.7343348,1
1334,0.7343348,1
1335,0.7343348,1
1336,0.7343348,1
1337,0.7343348,1
1338,0.7343348,1
1339,0.7343348,1
1340,0.7343348,1
1341,0.7343348,1
1342,0.7343348,1
1343,0.7343348,1
1344,0.7343348,1
1345,0.7343348,1
1346,0.7343348,1
1347,0.7343348,1
1348,0.7343348,1
1349,0.7343348,1
1350,0.7343348,1
1351,0.7343348,1
1352,0.7343348,1
1353,0.7343348,1
1354,0.7343348,1
1355,0.7343348,1
1356,0.7343348,1
1357,0.7343348,1
1358,0.7343348,1
1359,0.7343348,1
1360,0.7343348,1
1361,0.7343348,1
1362,0.7343348,1
1363,0.7343348,1
1364,0.7343348,1
1365,0.7343348,1
1366,0.7343348,1
1367,0.7343348,1
1368,0.7343348,1
1369,0.7343348,1
1370,0.7343348,1
1371,0.7343348,1
1372,0.7343348,1
1373,0.7343348,1
1374,0.7343348,1
1375,0.7343348,1
1376,0.7343348,1
1377,0.7343348,1
1378,0.7343348,1
1379,0.7343348,1
1380,0.7343348,1
1381,0.7343348,1
1382,0.7343348,1
1383,0.7343348,1
1384,0.7343348,1
1385,0.7343348,1
1386,0.7343348,1
1387,0.7343348,1
1388,0.7343348,1
1389,0.7343348,1
1390,0.7343348,1
1391,0.7343348,1
1392,0.7343348,1
1393,0.7343348,1
1394,0.7343348,1
1395,0.7343348,1
1396,0.7343348,1
1397,0.7343348,1
1398,0.7343348,1
1399,0.7343348,1
1400,0.7343348,1
1401,0.7343348,1
1402,0.7343348,1
1403,0.7343348,1
1404,0.7343348,1
1405,0.7343348,1
1406,0.7343348,1
1407,0.7343348,1
1408,0.7343348,1
1409,0.7343348,1
1410,0.7343348,1
1411,0.7343348,1
1412,0.7343348,1
1413,0.7343348,1
1414,0.7343348,1
1415,0.7343348,1
1416,0.7343348,1
1417,0.7343348,1
1418,0.7343348,1
1419,0.7343348,1
1420,0.7343348,1
1421,0.7343348,1
1422,0.7343348,1
1423,0.7343348,1
1424,0.7343348,1
1425,0.7343348,1
1426,0.7343348,1
1427,0.7343348,1
1428,0.7343348,1
1429,0.7343348,1
1430,0.7343348,1
1431,0.7343348,1
1432,0.7343348,1
1433,0.7343348,1
1434,0.7343348,1
1435,0.7343348,1
1436,0.7343348,1
1437,0.7343348,1
1438,0.7343348,1
1439,0.7343348,1
1440,0.7343348,1
1441,0.7343348,1
1442,0.7343348,1
1443,0.7343348,1
1444,0.7343348,1
1445,0.7343348,1
1446,0.7343348,1
1447,0.7343348,1
1448,0.7343348,1
1449,0.7343348,1
1450,0.7343348,1
1451,0.7343348,1
1452,0.7343348,1
1453,0.7343348,1
1454,0.7343348,1
1455,0.7343348,1
1456,0.7343348,1
1457,0.7343348,1
1458,0.7343348,1
1459,0.7343348,1
1460,0.7343348,1
1461,0.7343348,1
1462,0.7343348,1
1463,0.7343348,1
1464,0.7343348,1
1465,0.7343348,1
1466,0.7343348,1
1467,0.7343348,1
1468,0.7343348,1
1469,0.7343348,1
1470,0.7343348,1
1471,0.7343348,1
1472,0.7343348,1
1473,0.7343348,1
1474,0.7343348,1
1475,0.7343348,1
1476,0.7343348,1
1477,0.7343348,1
1478,0.7343348,1
1479,0.7343348,1
1480,0.7343348,1
1481,0.7343348,1
1482,0.7343348,1
1483,0.7343348,1
1484,0.7343348,1
1485,0.7343348,1
1486,0.7343348,1
1487,0.7343348,1
1488,0.7343348,1
1489,0.7343348,1
1490,0.7343348,1
1491,0.7343348,1
1492,0.7343348,1
1493,0.7343348,1
1494,0.7343348,1
1495,0.7343348,1
1496,0.7343348,1
1497,0.7343348,1
1498,0.7343348,1
1499,0.7343348,1
1500,0.7343348,1
1501,0.7343348,1
1502,0.7343348,1
1503,0.7343348,1
1504,0.7343348,1
1505,0.7343348,1
1506,0.7343348,1
1507,0.7343348,1
1508,0.7343348,1
1509,0.7343348,1
1510,0.7343348,1
1511,0.7343348,1
1512,0.7343348,1
1513,0.7343348,1
1514,0.7343348,1
1515,0.7343348,1
1516,0.7343348,1
1517,0.7343348,1
1518,0.7343348,1
1519,0.7343348,1
1520,0.7343348,1
1521,0.7343348,1
1522,0.7343348,1
1523,0.7343348,1
1524,0.7343348,1
1525,0.7343348,1
1526,0.7343348,1
1527,0.7343348,1
1528,0.7343348,1
1529,0.7343348,1
1530,0.7343348,1
1531,0.7343348,1
1532,0.7343348,1
1533,0.7343348,1
1534,0.7343348,1
1535,0.7343348,1
1536,0.7343348,1
1537,0.7343348,1
1538,0.7343348,1
1539,0.7343348,1
1540,0.7343348,1
1541,0.7343348,1
1542,0.7343348,1
1543,0.7343348,1
1544,0.7343348,1
1545,0.7343348,1
1546,0.7343348,1
1547,0.7343348,1
1548,0.7343348,1
1549,0.7343348,1
1550,0.7343348,1
1551,0.7343348,1
1552,0.7343348,1
1553,0.7343348,1
1554,0.7343348,1
1555,0.7343348,1
1556,0.7343348,1
1557,0.7343348,1
1558,0.7343348,1
1559,0.7343348,1
1560,0.7343348,1
1561,0.7343348,1
1562,0.7343348,1
1563,0.7343348,1
1564,0.7343348,1
1565,0.7343348,1
1566,0.7343348,1
1567,0.7343348,1
1568,0.7343348,1
1569,0.7343348,1
1570,0.7343348,1
1571,0.7343348,1
1572,0.7343348,1
1573,0.7343348,1
1574,0.7343348,1
1575,0.7343348,1
1576,0.7343348,1
1577,0.7343348,1
1578,0.7343348,1
1579,0.7343348,1
1580,0.7343348,1
1581,0.7343348,1
1582,0.7343348,1
1583,0.7343348,1
1584,0.7343348,1
1585,0.7343348,1
1586,0.7343348,1
1587,0.7343348,1
1588,0.7343348,1
1589,0.7343348,1
1590,0.7343348,1
1591,0.7343348,1
1592,0.7343348,1
1593,0.7343348,1
1594,0.7343348,1
1595,0.7343348,1
1596,0.7343348,1
1597,0.7343348,1
1598,0.7343348,1
1599,0.7343348,1
1600,0.7343348,1
1601,0.7343348,1
1602,0.7343348,1
1603,0.7343348,1
1604,0.7343348,1
1605,0.7343348,1
1606,0.7343348,1
1607,0.7343348,1
1608,0.7343348,1
1609,0.7343348,1
1610,0.7343348,1
1611,0.7343348,1
1612,0.7343348,1
1613,0.7343348,1
1614,0.7343348,1
1615,0.7343348,1
1616,0.7343348,1
1617,0.7343348,1
1618,0.7343348,1
1619,0.7343348,1
1620,0.7343348,1
1621,0.7343348,1
1622,0.7343348,1
1623,0.7343348,1
1624,0.7343348,1
1625,0.7343348,1
1626,0.7343348,1
1627,0.7343348,1
1628,0.7343348,1
1629,0.7343348,1
1630,0.7343348,1
1631,0.7343348,1
1632,0.7343348,1
1633,0.7343348,1
1634,0.7343348,1
1635,0.7343348,1
1636,0.7343348,1
1637,0.7343348,1
1638,0.7343348,1
1639,0.7343348,1
1640,0.7343348,1
1641,0.7343348,1
1642,0.7343348,1
1643,0.7343348,1
1644,0.7343348,1
1645,0.7343348,1
1646,0.7343348,1
1647,0.7343348,1
1648,0.7343348,1
1649,0.7343348,1
1650,0.7343348,1
1651,0.7343348,1
1652,0.7343348,1
1653,0.7343348,1
1654,0.7343348,1
1655,0.7343348,1
1656,0.7343348,1
1657,0.7343348,1
1658,0.7343348,1
1659,0.7343348,1
1660,0.7343348,1
1661,0.7343348,1
1662,0.7343348,1
1663,0.7343348,1
1664,0.7343348,1
1665,0.7343348,1
1666,0.7343348,1
1667,0.7343348,1
1668,0.7343348,1
1669,0.7343348,1
1670,0.7343348,1
1671,0.7343348,1
1672,0.7343348,1
1673,0.7343348,1
1674,0.7343348,1
1675,0.7343348,1
1676,0.7343348,1
1677,0.7343348,1
1678,0.7343348,1
1679,0.7343348,1
1680,0.7343348,1
1681,0.7343348,1
1682,0.7343348,1
1683,0.7343348,1
1684,0.7343348,1
1685,0.7343348,1
1686,0.7343348,1
1687,0.7343348,1
1688,0.7343348,1
1689,0.7343348,1
1690,0.7343348,1
1691,0.7343348,1
1692,0.7343348,1
1693,0.7343348,1
1694,0.7343348,1
1695,0.7343348,1
1696,0.7343348,1
1697,0.7343348,1
1698,0.7343348,1
1699,0.7343348,1
1700,0.7343348,1
1701,0.7343348,1
1702,0.7343348,1
1703,0.7343348,1
1704,0.7343348,1
1705,0.7343348,1
1706,0.7343348,1
1707,0.7343348,1
1708,0.7343348,1
1709,0.7343348,1
1710,0.7343348,1
1711,0.7343348,1
1712,0.7343348,1
1713,0.7343348,1
1714,0.7343348,1
1715,0.7343348,1
1716,0.7343348,1
1717,0.7343348,1
1718,0.7343348,1
1719,0.7343348,1
1720,0.7343348,1
1721,0.7343348,1
1722,0.7343348,1
1723,0.7343348,1
1724,0.7343348,1
1725,0.7343348,1
1726,0.7343348,1
1727,0.7343348,1
1728,0.7343348,1
1729,0.7343348,1
1730,0.7343348,1
1731,0.7343348,1
1732,0.7343348,1
1733,0.7343348,1
1734,0.7343348,1
1735,0.7343348,1
1736,0.7343348,1
1737,0.7343348,1
1738,0.7343348,1
1739,0.7343348,1
1740,0.7343348,1
1741,0.7343348,1
1742,0.7343348,1
1743,0.7343348,1
1744,0.7343348,1
1745,0.7343348,1
1746,0.7343348,1
1747,0.7343348,1
1748,0.7343348,1
1749,0.7343348,1
1750,0.7343348,1
1751,0.7343348,1
1752,0.7343348,1
1753,0.7343348,1
1754,0.7343348,1
1755,0.7343348,1
1756,0.7343348,1
1757,0.7343348,0
1758,0.7343348,0
1759,0.7343348,0
1760,0.7343348,0
1761,0.7343348,0
1762,0.7343348,0
1763,0.7343348,0
1764,0.7343348,0
1765,0.7343348,0
1766,0.7343348,0
1767,0.7343348,0
1768,0.7343348,0
1769,0.7343348,0
1770,0.7343348,0
1771,0.7343348,0
1772,0.7343348,0
1773,0.7343348,0
1774,0.7343348,0
1775,0.7343348,0
1776,0.7343348,0
1777,0.7343348,0
1778,0.7343348,0
1779,0.7343348,0
1780,0.7343348,0
1781,0.7343348,0
1782,0.7343348,0
1783,0.7343348,0
1784,0.7343348,0
1785,0.7343348,0
1786,0.7343348,0
1787,0.7343348,0
1788,0.7343348,0
1789,0.7343348,0
1790,0.7343348,0
1791,0.7343348,0
1792,0.7343348,0
1793,0.7343348,0
1794,0.7343348,0
1795,0.7343348,0
1796,0.7343348,0
1797,0.7343348,0
1798,0.7343348,0
1799,0.7343348,0
1800,0.7343348,0
1801,0.7343348,0
1802,0.7343348,0
1803,0.7343348,0
1804,0.7343348,0
1805,0.7343348,0
1806,0.7343348,0
1807,0.7343348,0
1808,0.7343348,0
1809,0.7343348,0
1810,0.7343348,0
1811,0.7343348,0
1812,2.7408197e-11,0
1813,2.7408197e-11,0
1814,2.7408197e-11,0
1815,2.7408197e-11,0
1816,2.7408197e-11,0
1817,2.7408197e-11,0
1818,2.7408197e-11,0
1819,2.7408197e-11,0
1820,2.7408197e-11,0
1821,2.7408197e-11,0
1822,2.7408197e-11,0
1823,2.7408197e-11,0
1824,2.7408197e-11,0
1825,2.7408197e-11,0
1826,2.7408197e-11,0
1827,2.7408197e-11,0
1828,2.7408197e-11,0
1829,2.7408197e-11,0
1830,2.7408197e-11,0
1831,2.7408197e-11,0
1832,2.7408197e-11,0
1833,2.7408197e-11,0
1834,2.7408197e-11,0
1835,2.7408197e-11,0
1836,2.7408197e-11,0
1837,2.7408197e-11,0
1838,2.7408197e-11,0
1839,2.7408197e-11,0
1840,2.7408197e-11,0
1841,2.7408197e-11,0
1842,2.7408197e-11,0
1843,2.7408197e-11,0
1844,2.7408197e-11,0
1845,2.7408197e-11,0
1846,2.7408197e-11,0
1847,2.7408197e-11,0
1848,2.7408197e-11,0
1849,2.7408197e-11,0
1850,2.7408197e-11,0
1851,2.7408197e-11,0
1852,2.7408197e-11,0
1853,2.7408197e-11,0
1854,2.7408197e-11,0
1855,2.7408197e-11,0
1856,2.7408197e-11,0
1857,2.7408197e-11,0
1858,2.7408197e-11,0
1859,2.7408197e-11,0
1860,2.7408197e-11,0
1861,2.7408197e-11,0
1862,2.7408197e-11,0
1863,2.7408197e-11,0
1864,2.7408197e-11,0
1865,2.7408197e-11,0
1866,2.7408197e-11,0
1867,2.7408197e-11,0
1868,2.7408197e-11,0
1869,2.7408197e-11,0
1870,2.7408197e-11,0
1871,2.7408197e-11,0
1872,2.7408197e-11,0
1873,2.7408197e-11,0
1874,2.7408197e-11,0
1875,2.7408197e-11,0
1876,2.7408197e-11,0
1877,2.7408197e-11,0
1878,2.7408197e-11,0
1879,2.7408197e-11,0
1880,2.7408197e-11,0
1881,2.7408197e-11,0
1882,2.7408197e-11,0
1883,2.7408197e-11,0
1884,2.7408197e-11,0
1885,2.7408197e-11,0
1886,2.7408197e-11,0
1887,2.7408197e-11,0
1888,2.7408197e-11,0
1889,2.7408197e-11,0
1890,2.7408197e-11,0
1891,2.7408197e-11,0
1892,2.7408197e-11,0
1893,2.7408197e-11,0
1894,2.7408197e-11,0
1895,2.7408197e-11,0
1896,2.7408197e-11,0
1897,2.7408197e-11,0
1898,2.7408197e-11,0
1899,2.7408197e-11,0
1900,2.7408197e-11,0
1901,2.7408197e-11,0
1902,2.7408197e-11,0
1903,2.7408197e-11,0
1904,2.7408197e-11,0
1905,2.7408197e-11,0
1906,2.7408197e-11,0
1907,2.7408197e-11,0
1908,2.7408197e-11,0
1909,2.7408197e-11,0
1910,2.7408197e-11,0
1911,2.7408197e-11,0
1912,2.7408197e-11,0
1913,2.7408197e-11,0
1914,2.7408197e-11,0
1915,2.7408197e-11,0
1916,2.7408197e-11,0
1917,2.7408197e-11,0
1918,2.7408197e-11,0
1919,2.7408197e-11,0
1920,2.7408197e-11,0
1921,2.7408197e-11,0
1922,2.7408197e-11,0
1923,2.7408197e-11,0
1924,2.7408197e-11,0
1925,2.7408197e-11,0
1926,2.7408197e-11,0
1927,2.7408197e-11,0
1928,2.7408197e-11,0
1929,2.7408197e-11,0
1930,2.7408197e-11,0
1931,2.7408197e-11,0
1932,2.7408197e-11,0
1933,2.7408197e-11,0
1934,2.7408197e-11,0
1935,2.7408197e-11,0
1936,2.7408197e-11,0
1937,2.7408197e-11,0
1938,2.7408197e-11,0
1939,2.7408197e-11,0
1940,2.7408197e-11,0
1941,2.7408197e-11,0
1942,2.7408197e-11,0
1943,2.7408197e-11,0
1944,2.7408197e-11,0
1945,2.7408197e-11,0
1946,2.7408197e-11,0
1947,2.7408197e-11,0
1948,2.7408197e-11,0
1949,2.7408197e-11,0
1950,2.7408197e-11,0
1951,2.7408197e-11,0
1952,2.7408197e-11,0
1953,2.7408197e-11,0
1954,2.7408197e-11,0
1955,2.7408197e-11,0
1956,2.7408197e-11,0
1957,2.7408197e-11,0
1958,2.7408197e-11,0
1959,2.7408197e-11,0
1960,2.7408197e-11,0
1961,2.7408197e-11,0
1962,2.7408197e-11,0
1963,2.7408197e-11,0
1964,2.7408197e-11,0
1965,2.7408197e-11,0
1966,2.7408197e-11,0
1967,2.7408197e-11,0
1968,2.7408197e-11,0
1969,2.7408197e-11,0
1970,2.7408197e-11,0
1971,2.7408197e-11,0
1972,2.7408197e-11,0
1973,2.7408197e-11,0
1974,2.7408197e-11,0
1975,2.7408197e-11,0
1976,2.7408197e-11,0
1977,2.7408197e-11,0
1978,2.7408197e-11,0
1979,2.7408197e-11,0
1980,2.7408197e-11,0
1981,2.7408197e-11,0
1982,2.7408197e-11,0
1983,2.7408197e-11,0
1984,2.7408197e-11,0
1985,2.7408197e-11,0
1986,2.7408197e-11,0
1987,2.7408197e-11,0
1988,2.7408197e-11,0
1989,2.7408197e-11,0
1990,2.7408197e-11,0
1991,2.7408197e-11,0
1992,2.7408197e-11,0
1993,2.7408197e-11,0
1994,2.7408197e-11,0
1995,2.7408197e-11,0
1996,2.7408197e-11,0
1997,2.7408197e-11,0
1998,2.7408197e-11,0
1999,2.7408197e-11,0
2000,2.7408197e-11,0
2001,2.7408197e-11,0
2002,2.7408197e-11,0
2003,2.7408197e-11,0
2004,2.7408197e-11,0
2005,2.7408197e-11,0
2006,2.7408197e-11,0
2007,2.7408197e-11,0
2008,2.7408197e-11,0
2009,2.7408197e-11,0
2010,2.7408197e-11,0
2011,2.7408197e-11,0
2012,2.7408197e-11,0
2013,2.7408197e-11,0
2014,2.7408197e-11,0
2015,2.7408197e-11,0
2016,2.7408197e-11,0
2017,2.7408197e-11,0
2018,2.7408197e-11,0
2019,2.7408197e-11,0
2020,2.7408197e-11,0
2021,2.7408197e-11,0
2022,2.7408197e-11,0
2023,2.7408197e-11,0
2024,2.7408197e-11,0
2025,2.7408197e-11,0
2026,2.7408197e-11,0
2027,2.7408197e-11,0
2028,2.7408197e-11,0
2029,2.7408197e-11,0
2030,2.7408197e-11,0
2031,2.7408197e-11,0
2032,2.7408197e-11,0
2033,2.7408197e-11,0
2034,2.7408197e-11,0
2035,2.7408197e-11,0
2036,2.7408197e-11,0
2037,2.7408197e-11,0
2038,2.7408197e-11,0
2039,2.7408197e-11,0
2040,2.7408197e-11,0
2041,2.7408197e-11,0
2042,2.7408197e-11,0
2043,2.7408197e-11,0
2044,2.7408197e-11,0
2045,2.7408197e-11,0
2046,2.7408197e-11,0
2047,2.7408197e-11,0
2048,2.7408197e-11,0
2049,2.7408197e-11,0
2050,2.7408197e-11,0
2051,2.7408197e-11,0
2052,2.7408197e-11,0
2053,2.7408197e-11,0
2054,2.7408197e-11,0
2055,2.7408197e-11,0
2056,2.7408197e-11,0
2057,2.7408197e-11,0
2058,2.7408197e-11,0
2059,2.7408197e-11,0
2060,2.7408197e-11,0
2061,2.7408197e-11,0
2062,2.7408197e-11,0
2063,2.7408197e-11,0
2064,2.7408197e-11,0
2065,2.7408197e-11,0
2066,2.7408197e-11,0
2067,2.7408197e-11,0
2068,2.7408197e-11,0
2069,2.7408197e-11,0
2070,2.7408197e-11,0
2071,2.7408197e-11,0
2072,2.7408197e-11,0
2073,2.7408197e-11,0
2074,2.7408197e-11,0
2075,2.7408197e-11,0
2076,2.7408197e-11,0
2077,2.7408197e-11,0
2078,2.7408197e-11,0
2079,2.7408197e-11,0
2080,2.7408197e-11,0
2081,2.7408197e-11,0
2082,2.7408197e-11,0
2083,2.7408197e-11,0
2084,2.7408197e-11,0
2085,2.7408197e-11,0
2086,2.7408197e-11,0
2087,2.7408197e-11,0
2088,2.7408197e-11,0
2089,2.7408197e-11,0
2090,2.7408197e-11,0
2091,2.7408197e-11,0
2092,2.7408197e-11,0
2093,2.7408197e-11,0
2094,2.7408197e-11,0
2095,2.7408197e-11,0
2096,2.7408197e-11,0
2097,2.7408197e-11,0
2098,2.7408197e-11,0
2099,2.7408197e-11,0
2100,2.7408197e-11,0
2101,2.7408197e-11,0
2102,2.7408197e-11,0
2103,2.7408197e-11,0
2104,2.7408197e-11,0
2105,2.7408197e-11,0
2106,2.7408197e-11,0
2107,2.7408197e-11,0
2108,2.7408197e-11,0
2109,2.7408197e-11,0
2110,2.7408197e-11,0
2111,2.7408197e-11,0
2112,2.7408197e-11,0
2113,2.7408197e-11,0
2114,2.7408197e-11,0
2115,2.7408197e-11,0
2116,2.7408197e-11,0
2117,2.7408197e-11,0
2118,2.7408197e-11,0
2119,2.7408197e-11,0
2120,2.7408197e-11,0
2121,2.7408197e-11,0
2122,2.7408197e-11,0
2123,2.7408197e-11,0
2124,2.7408197e-11,0
2125,2.7408197e-11,0
2126,2.7408197e-11,0
2127,2.7408197e-11,0
2128,2.7408197e-11,0
2129,2.7408197e-11,0
2130,2.7408197e-11,0
2131,2.7408197e-11,0
2132,2.7408197e-11,0
2133,2.7408197e-11,0
2134,2.7408197e-11,0
2135,2.7408197e-11,0
2136,2.7408197e-11,0
2137,2.7408197e-11,0
2138,2.7408197e-11,0
2139,2.7408197e-11,0
2140,2.7408197e-11,0
2141,2.7408197e-11,0
2142,2.7408197e-11,0
2143,2.7408197e-11,0
2144,2.7408197e-11,0
2145,2.7408197e-11,0
2146,2.7408197e-11,0
2147,2.7408197e-11,0
2148,2.7408197e-11,0
2149,2.7408197e-11,0
2150,2.7408197e-11,0
2151,2.7408197e-11,0
2152,2.7408197e-11,0
2153,2.7408197e-11,0
2154,2.7408197e-11,0
2155,2.7408197e-11,0
2156,2.7408197e-11,0
2157,2.7408197e-11,0
2158,2.7408197e-11,0
2159,2.7408197e-11,0
2160,2.7408197e-11,0
2161,2.7408197e-11,0
2162,2.7408197e-11,0
2163,2.7408197e-11,0
2164,2.7408197e-11,0
2165,2.7408197e-11,0
2166,2.7408197e-11,0
2167,2.7408197e-11,0
2168,2.7408197e-11,0
2169,2.7408197e-11,0
2170,2.7408197e-11,0
2171,2.7408197e-11,0
2172,2.7408197e-11,0
2173,2.7408197e-11,0
2174,2.7408197e-11,0
2175,2.7408197e-11,0
2176,2.7408197e-11,0
2177,2.7408197e-11,0
2178,2.7408197e-11,0
2179,2.7408197e-11,0
2180,2.7408197e-11,0
2181,2.7408197e-11,0
2182,2.7408197e-11,0
2183,2.7408197e-11,0
2184,2.7408197e-11,0
2185,2.7408197e-11,0
2186,2.7408197e-11,0
2187,2.7408197e-11,0
2188,2.7408197e-11,0
2189,2.7408197e-11,0
2190,2.7408197e-11,0
2191,2.7408197e-11,0
2192,2.7408197e-11,0
2193,2.7408197e-11,0
2194,2.7408197e-11,0
2195,2.7408197e-11,0
2196,2.7408197e-11,0
2197,2.7408197e-11,0
2198,2.7408197e-11,0
2199,2.7408197e-11,0
2200,2.7408197e-11,0
2201,2.7408197e-11,0
2202,2.7408197e-11,0
2203,2.7408197e-11,0
2204,2.7408197e-11,0
2205,2.7408197e-11,0
2206,2.7408197e-11,0
2207,2.7408197e-11,0
2208,2.7408197e-11,0
2209,2.7408197e-11,0
2210,2.7408197e-11,0
2211,2.7408197e-11,0
2212,2.7408197e-11,0
2213,2.7408197e-11,0
2214,2.7408197e-11,0
2215,2.7408197e-11,0
2216,2.7408197e-11,0
2217,2.7408197e-11,0
2218,2.7408197e-11,0
2219,2.7408197e-11,0
2220,2.7408197e-11,0
2221,2.7408197e-11,0
2222,2.7408197e-11,0
2223,2.7408197e-11,0
2224,2.7408197e-11,0
2225,2.7408197e-11,0
2226,2.7408197e-11,0
2227,2.7408197e-11,0
2228,2.7408197e-11,0
2229,2.7408197e-11,0
2230,2.7408197e-11,0
2231,2.7408197e-11,0
2232,2.7408197e-11,0
2233,2.7408197e-11,0
2234,2.7408197e-11,0
2235,2.7408197e-11,0
2236,2.7408197e-11,0
2237,2.7408197e-11,0
2238,2.7408197e-11,0
2239,2.7408197e-11,0
2240,2.7408197e-11,0
2241,2.7408197e-11,0
2242,2.7408197e-11,0
2243,2.7408197e-11,0
2244,2.7408197e-11,0
2245,2.7408197e-11,0
2246,2.7408197e-11,0
2247,2.7408197e-11,0
2248,2.7408197e-11,0
2249,2.7408197e-11,0
2250,2.7408197e-11,0
2251,2.7408197e-11,0
2252,2.7408197e-11,0
2253,2.7408197e-11,0
2254,2.7408197e-11,0
2255,2.7408197e-11,0
2256,2.7408197e-11,0
2257,2.7408197e-11,0
2258,2.7408197e-11,0
2259,2.7408197e-11,0
2260,2.7408197e-11,0
2261,2.7408197e-11,0
2262,2.7408197e-11,0
2263,2.7408197e-11,0
2264,2.7408197e-11,0
2265,2.7408197e-11,0
2266,2.7408197e-11,0
2267,2.7408197e-11,0
2268,2.7408197e-11,0
2269,2.7408197e-11,0
2270,2.7408197e-11,0
2271,2.7408197e-11,0
2272,2.7408197e-11,0
2273,2.7408197e-11,0
2274,2.7408197e-11,0
2275,2.7408197e-11,0
2276,2.7408197e-11,0
2277,2.7408197e-11,0
2278,2.7408197e-11,0
2279,2.7408197e-11,0
2280,2.7408197e-11,0
2281,2.7408197e-11,0
2282,2.7408197e-11,0
2283,2.7408197e-11,0
2284,2.7408197e-11,0
2285,2.7408197e-11,0
2286,2.7408197e-11,0
2287,2.7408197e-11,0
2288,2.7408197e-11,0
2289,2.7408197e-11,0
2290,2.7408197e-11,0
2291,2.7408197e-11,0
2292,2.7408197e-11,0
2293,2.7408197e-11,0
2294,2.7408197e-11,0
2295,2.7408197e-11,0
2296,2.7408197e-11,0
2297,2.7408197e-11,0
2298,2.7408197e-11,0
2299,2.7408197e-11,0
2300,2.7408197e-11,0
2301,2.7408197e-11,0
2302,2.7408197e-11,0
2303,2.7408197e-11,0
2304,2.7408197e-11,0
2305,2.7408197e-11,0
2306,2.7408197e-11,0
2307,2.7408197e-11,0
2308,2.7408197e-11,0
2309,2.7408197e-11,0
2310,2.7408197e-11,0
2311,2.7408197e-11,0
2312,2.7408197e-11,0
2313,2.7408197e-11,0
2314,2.7408197e-11,0
